image_path,timepoint,group,subject_id,slice_idx,has_label,mask_path,mask_valid
data/roboflow_coco/train/Slice-21_png.rf.ac96f3c0e24331d284d063717689b7f6.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.ac96f3c0e24331d284d063717689b7f6_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.aecad36f085f290fe4ea73987e6c3b93.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.aecad36f085f290fe4ea73987e6c3b93_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.af7d7e9aeb451a2170160da1f1432ad1.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.af7d7e9aeb451a2170160da1f1432ad1_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.b512d81e33bc25cd0e0a14f49c21697e.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.b512d81e33bc25cd0e0a14f49c21697e_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.c67538cc24d73db6a293da66a43cd9cb.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.c67538cc24d73db6a293da66a43cd9cb_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.c6d66835899fef2b8d6847877c42494b.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.c6d66835899fef2b8d6847877c42494b_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.c86fa9bc6d1ce23570c0efd3ffc425cc.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.c86fa9bc6d1ce23570c0efd3ffc425cc_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.ce232dd57a35b2d36231f464b0e559ca.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.ce232dd57a35b2d36231f464b0e559ca_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.d3659c3126b2b830804bee1f764dfec3.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.d3659c3126b2b830804bee1f764dfec3_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.d3f3ee2c5513eacd742f30ef61a3ce56.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.d3f3ee2c5513eacd742f30ef61a3ce56_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.dda747df292e4f59a844dd5cfec1a961.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.dda747df292e4f59a844dd5cfec1a961_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.de2e1efc6362cecffa7790e75fd67837.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.de2e1efc6362cecffa7790e75fd67837_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.e147bd9217307549172e208f7dae6c8e.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.e147bd9217307549172e208f7dae6c8e_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.e3fc6c83dccef669417a2d9caf37b865.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.e3fc6c83dccef669417a2d9caf37b865_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.e7cc1a027fe68c369c2fd83f7c65984a.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.e7cc1a027fe68c369c2fd83f7c65984a_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.ec15910258f1bca907fa16753582befb.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.ec15910258f1bca907fa16753582befb_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.f1f63c8a5b270ee17b59eed95a0b8f7f.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.f1f63c8a5b270ee17b59eed95a0b8f7f_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.f35e5c7ab728d532a9755433352c34b2.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.f35e5c7ab728d532a9755433352c34b2_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.f4573b2dad97f891a056236799eea705.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.f4573b2dad97f891a056236799eea705_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.f5d07a2bd25ebfd49d284045f45d8d16.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.f5d07a2bd25ebfd49d284045f45d8d16_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.fb97af3d6915aa12474e006d980f9f96.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.fb97af3d6915aa12474e006d980f9f96_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.fcf1f4a8326200141507f54107818677.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.fcf1f4a8326200141507f54107818677_mask.png,True
data/roboflow_coco/train/Slice-21_png.rf.fd983db5d42329643ecc7723cc751896.jpg,,,,-1,True,data/masks_raw/train/Slice-21_png.rf.fd983db5d42329643ecc7723cc751896_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.044d9a1307f338987d03e97798846075.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.044d9a1307f338987d03e97798846075_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.0b305a747495ad9f926913cff6ab4a0c.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.0b305a747495ad9f926913cff6ab4a0c_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.1135f4a74fe5b27076f8208c1b18c2f6.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.1135f4a74fe5b27076f8208c1b18c2f6_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.1776ef9a0739a5348a9331d8d4c14070.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.1776ef9a0739a5348a9331d8d4c14070_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.1e0da5504564e0a2b472df2acd8e89ed.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.1e0da5504564e0a2b472df2acd8e89ed_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.20a8a4219c7764f11c03b9068adc8366.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.20a8a4219c7764f11c03b9068adc8366_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.21f66ff7995e06866e7af76220b16cac.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.21f66ff7995e06866e7af76220b16cac_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.29754b9b5b0364754999c3cd6317a6a2.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.29754b9b5b0364754999c3cd6317a6a2_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.2fc01ab7160cc786427c7ef6b90d009c.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.2fc01ab7160cc786427c7ef6b90d009c_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.3886ef35f9ddf21b5857519f713c0fcc.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.3886ef35f9ddf21b5857519f713c0fcc_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.3a3070df456b3f60d2bf7e7feaf23d8c.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.3a3070df456b3f60d2bf7e7feaf23d8c_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.3a34a5977fcaf86d799608b6b857bdec.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.3a34a5977fcaf86d799608b6b857bdec_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.407807d01d9d59b01160ac6d4624c7e9.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.407807d01d9d59b01160ac6d4624c7e9_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.497ea3637ccee2947ce9781ea669adf9.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.497ea3637ccee2947ce9781ea669adf9_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.49ed06683f0d581220d748c6eef04acc.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.49ed06683f0d581220d748c6eef04acc_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.500cb818dc191c4dd64db146eff70d73.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.500cb818dc191c4dd64db146eff70d73_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.523a23177448276ef27323f1562c656e.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.523a23177448276ef27323f1562c656e_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.570c6243b1c7a1f4e1863a7b6120897a.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.570c6243b1c7a1f4e1863a7b6120897a_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.57f5d5bc7d62b4b407900563077db3c1.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.57f5d5bc7d62b4b407900563077db3c1_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.5c88da6c2a34ee3486ecf82ded042c3d.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.5c88da6c2a34ee3486ecf82ded042c3d_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.5d2527ba4903ca340415be2cad446e99.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.5d2527ba4903ca340415be2cad446e99_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.5d5bd65fa7af3f683bbef6a929ef8fb9.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.5d5bd65fa7af3f683bbef6a929ef8fb9_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.5e6a3e6b9cf4302b8f16effc01bdf842.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.5e6a3e6b9cf4302b8f16effc01bdf842_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.61b953a3bbc99c45eb2375fdc3b43f40.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.61b953a3bbc99c45eb2375fdc3b43f40_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.69a31045f839ba361c9a1fae1a26ff3b.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.69a31045f839ba361c9a1fae1a26ff3b_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.6cabad2339323f64c76867db9d9e0989.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.6cabad2339323f64c76867db9d9e0989_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.6fde5fa1edd0c034508c85797111829b.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.6fde5fa1edd0c034508c85797111829b_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.7e66de7f52da15d8aa5ae6c788537cd6.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.7e66de7f52da15d8aa5ae6c788537cd6_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.84a1a27d41d63eec29976cde9c609951.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.84a1a27d41d63eec29976cde9c609951_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.85eaf650e24e052b448266a8d0a4e100.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.85eaf650e24e052b448266a8d0a4e100_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.94bba2b3fd6a927c30f5c0d32c40152e.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.94bba2b3fd6a927c30f5c0d32c40152e_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.993d1b67abbbcb5b9fcede40c1230526.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.993d1b67abbbcb5b9fcede40c1230526_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.99b6c49190d984efb70a45d2598b0d71.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.99b6c49190d984efb70a45d2598b0d71_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.9c8b1a958b78498a66077c5df751be21.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.9c8b1a958b78498a66077c5df751be21_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.9e4b7b7529cb46e822946ebcab5a9130.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.9e4b7b7529cb46e822946ebcab5a9130_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.a1e9cb400e475db7ed6d4b0ca09e2e85.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.a1e9cb400e475db7ed6d4b0ca09e2e85_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.a6532d1597390e952def114675969f69.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.a6532d1597390e952def114675969f69_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.aaf096fc688fae385702b834ec519c57.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.aaf096fc688fae385702b834ec519c57_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.ac88c7b615f2ad115bb0379ab623c359.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.ac88c7b615f2ad115bb0379ab623c359_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.b1911402032e73c4708baaa23c8b7945.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.b1911402032e73c4708baaa23c8b7945_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.b1bf19a397b4e4741d0fad790ce85bae.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.b1bf19a397b4e4741d0fad790ce85bae_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.b522e261f71ddf36458396850444b88c.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.b522e261f71ddf36458396850444b88c_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.b76ea6cc94023664adc439ab06073b4f.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.b76ea6cc94023664adc439ab06073b4f_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.b79064126f4ea3f6ddeaac602cc8ff71.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.b79064126f4ea3f6ddeaac602cc8ff71_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.b8742191dadd280066319b10598df647.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.b8742191dadd280066319b10598df647_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.b9d4e4a673ffe14db09882fd48e29c40.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.b9d4e4a673ffe14db09882fd48e29c40_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.bd387754a488293892b19bc92912d3f2.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.bd387754a488293892b19bc92912d3f2_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.ca1b29e7302537e9a49e5ce1a50cc3e6.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.ca1b29e7302537e9a49e5ce1a50cc3e6_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.cc4278c5fd4dcd88a108de480ac39bf0.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.cc4278c5fd4dcd88a108de480ac39bf0_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.cf233ab2bdc42c54fc4afd5bae886cde.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.cf233ab2bdc42c54fc4afd5bae886cde_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.d0316946cf6dbc928bb4be4b31de3834.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.d0316946cf6dbc928bb4be4b31de3834_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.d482d742f57c5ccec527b7ba60ef2621.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.d482d742f57c5ccec527b7ba60ef2621_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.d5796e90818ed33806029cb0dbe6e5b1.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.d5796e90818ed33806029cb0dbe6e5b1_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.d60fd3dd7553fcea23a47a8b6fb15c8d.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.d60fd3dd7553fcea23a47a8b6fb15c8d_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.d7a768854825eac3faa43ce3e37f7560.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.d7a768854825eac3faa43ce3e37f7560_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.de94d429f7f71863a0f8aa073f0f42bd.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.de94d429f7f71863a0f8aa073f0f42bd_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.e1c61ddde72c2e6cb79e10ab76cb440a.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.e1c61ddde72c2e6cb79e10ab76cb440a_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.e1d0e06a67c480923847f3c8e1db6905.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.e1d0e06a67c480923847f3c8e1db6905_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.e52ff66c7f21309cafc8b3b957a888d7.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.e52ff66c7f21309cafc8b3b957a888d7_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.e5df50127460e4c577ccd94584135019.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.e5df50127460e4c577ccd94584135019_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.ea10a02c92b70c1e3c5e7002dc165863.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.ea10a02c92b70c1e3c5e7002dc165863_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.ee5d01c701381b014c861fd411080eab.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.ee5d01c701381b014c861fd411080eab_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.f5656ffc2f476f83dbeae661d6612f9e.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.f5656ffc2f476f83dbeae661d6612f9e_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.f6984649911d8b2fd38ab9cd4b92fc2d.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.f6984649911d8b2fd38ab9cd4b92fc2d_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.f6de9865010a8a44e9954cfbaf65a0c1.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.f6de9865010a8a44e9954cfbaf65a0c1_mask.png,True
data/roboflow_coco/train/Slice-22_png.rf.f9b000302810fa7224c16018f9f26361.jpg,,,,-1,True,data/masks_raw/train/Slice-22_png.rf.f9b000302810fa7224c16018f9f26361_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.02d3a46e04b32a5a58e35e13e7a5d404.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.02d3a46e04b32a5a58e35e13e7a5d404_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.099d2c235798a9b137b5ecd1aaec6097.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.099d2c235798a9b137b5ecd1aaec6097_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.1470ec9e5650ce43fca591ca428c0374.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.1470ec9e5650ce43fca591ca428c0374_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.29f23f9cdb4b7922442e384af1b16ff8.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.29f23f9cdb4b7922442e384af1b16ff8_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.36e9949cdeef1a36e508c2e9571a464e.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.36e9949cdeef1a36e508c2e9571a464e_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.4e1bfee32cb0ce586fdf94942dc5c17a.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.4e1bfee32cb0ce586fdf94942dc5c17a_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.4f07113274b012f7622584053aa874a2.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.4f07113274b012f7622584053aa874a2_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.4fb2178223a78bda3804c27f2651a563.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.4fb2178223a78bda3804c27f2651a563_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.532e4fa8be257fe495f6c7aa2ee62bb0.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.532e4fa8be257fe495f6c7aa2ee62bb0_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.5782ca63c301358b16e719e18a4d7914.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.5782ca63c301358b16e719e18a4d7914_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.5799d36256c34b6799fd7437258e3fc5.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.5799d36256c34b6799fd7437258e3fc5_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.5936a76f4520211271c311e67d0cbd1d.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.5936a76f4520211271c311e67d0cbd1d_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.5b35b81089a6084573c925fbdf97a86b.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.5b35b81089a6084573c925fbdf97a86b_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.6d060d4a8249b1488397a275d4299f60.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.6d060d4a8249b1488397a275d4299f60_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.6f812ccffe54387ae4d27c8e82e83cd5.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.6f812ccffe54387ae4d27c8e82e83cd5_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.718e8872ec1457cf4c3201c88d202b4b.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.718e8872ec1457cf4c3201c88d202b4b_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.7403fb359e6e0420bde0ff099b9acc63.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.7403fb359e6e0420bde0ff099b9acc63_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.7472a3971075d2cabc33f8649c977ab0.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.7472a3971075d2cabc33f8649c977ab0_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.74d03de85d8a3eea93025fe12067590f.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.74d03de85d8a3eea93025fe12067590f_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.75ecc773e90fd0468c13dc14b00ceb89.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.75ecc773e90fd0468c13dc14b00ceb89_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.7a057ecdfd7ab4128181181336bc36a1.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.7a057ecdfd7ab4128181181336bc36a1_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.7b341dcd2742b3116803ea7ab76e814f.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.7b341dcd2742b3116803ea7ab76e814f_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.817b9fb0a0a504622277c6ff9658845e.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.817b9fb0a0a504622277c6ff9658845e_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.88595e588ddc56a9ec728483d45f5822.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.88595e588ddc56a9ec728483d45f5822_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.8decf73ebbe7f30c786fffd53c698031.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.8decf73ebbe7f30c786fffd53c698031_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.964f2666ea0463317c9c8fcdae26b3b8.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.964f2666ea0463317c9c8fcdae26b3b8_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.978d957adbf28b67c62067d21348824d.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.978d957adbf28b67c62067d21348824d_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.9d573416d6f94568c1c53cb7684699c5.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.9d573416d6f94568c1c53cb7684699c5_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.a241704046bacf27c88ab21bfa402a0f.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.a241704046bacf27c88ab21bfa402a0f_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.a733f96cadeed429c9e34857b49a5e05.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.a733f96cadeed429c9e34857b49a5e05_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.a9fd4ea05bf20d26f096de3198434b8d.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.a9fd4ea05bf20d26f096de3198434b8d_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.b4070fe2e9153f244bb74ec23538dbdf.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.b4070fe2e9153f244bb74ec23538dbdf_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.b5d2d6a8fd2d397c0d9de93f6d7cf471.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.b5d2d6a8fd2d397c0d9de93f6d7cf471_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.ce375d36ce510f26e0565a6d72968bb9.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.ce375d36ce510f26e0565a6d72968bb9_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.da4c6df0563e474f67f7f33d12d420e7.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.da4c6df0563e474f67f7f33d12d420e7_mask.png,True
data/roboflow_coco/train/Slice-23_png.rf.f660ffad94a35fb4525695d825f89851.jpg,,,,-1,True,data/masks_raw/train/Slice-23_png.rf.f660ffad94a35fb4525695d825f89851_mask.png,True
data/roboflow_coco/train/Slice-24_png.rf.253ab13a138302b55e707f9bf4218de2.jpg,,,,-1,True,data/masks_raw/train/Slice-24_png.rf.253ab13a138302b55e707f9bf4218de2_mask.png,True
data/roboflow_coco/train/Slice-24_png.rf.3796cb19e23942e158ede2223d4bd10e.jpg,,,,-1,True,data/masks_raw/train/Slice-24_png.rf.3796cb19e23942e158ede2223d4bd10e_mask.png,True
data/roboflow_coco/train/Slice-24_png.rf.4202be5e4f0c4549bf8a19b1a3c605d3.jpg,,,,-1,True,data/masks_raw/train/Slice-24_png.rf.4202be5e4f0c4549bf8a19b1a3c605d3_mask.png,True
data/roboflow_coco/train/Slice-24_png.rf.44ec1fc64595c2604a96a8232da96571.jpg,,,,-1,True,data/masks_raw/train/Slice-24_png.rf.44ec1fc64595c2604a96a8232da96571_mask.png,True
data/roboflow_coco/train/Slice-24_png.rf.5751a1855a818530e296fc861ce49b4a.jpg,,,,-1,True,data/masks_raw/train/Slice-24_png.rf.5751a1855a818530e296fc861ce49b4a_mask.png,True
data/roboflow_coco/train/Slice-24_png.rf.617d2ba2028169d523c825f6447a6db2.jpg,,,,-1,True,data/masks_raw/train/Slice-24_png.rf.617d2ba2028169d523c825f6447a6db2_mask.png,True
